1.553404208545376184e-06,1.246355404963096465e-03
1.563455780757119808e-06,1.250381276396573225e-03
1.573565058967907031e-06,1.254417228381705983e-03
1.583732433024980053e-06,1.258463318820399147e-03
1.593958296253148952e-06,1.262519606006154036e-03
1.604243045490983712e-06,1.266586148627560663e-03
1.614587081128645888e-06,1.270663005771837002e-03
1.624990807144197523e-06,1.274750236928390160e-03
1.635454631142399911e-06,1.278847901992432191e-03
1.645978964392695194e-06,1.282956061268619762e-03
1.656564221868381424e-06,1.287074775474742177e-03
1.667210822285860466e-06,1.291204105745443007e-03
1.677919188144246533e-06,1.295344113635984442e-03
1.688689745766086446e-06,1.299494861126049153e-03
1.699522925338183658e-06,1.303656410623586174e-03
1.710419160952702011e-06,1.307828824968692997e-03
1.721378890649504887e-06,1.312012167437545153e-03
1.732402556458066189e-06,1.316206501746363311e-03
1.743490604440812381e-06,1.320411892055426339e-03
1.754643484736864328e-06,1.324628402973121672e-03
1.765861651605417876e-06,1.328856099560050529e-03
1.777145563470615847e-06,1.333095047333166536e-03
1.788495682967307511e-06,1.337345312269962476e-03
1.799912476986114973e-06,1.341606960812709087e-03
1.811396416720021683e-06,1.345880059872726821e-03
1.822947977711554708e-06,1.350164676834717664e-03
1.834567639900065052e-06,1.354460879561137504e-03
1.846255887669589682e-06,1.358768736396614692e-03
1.858013209898949496e-06,1.363088316172422591e-03
1.869840100009163056e-06,1.367419688210996364e-03
1.881737056015171077e-06,1.371762922330502666e-03
1.893704580575790830e-06,1.376118088849456614e-03
1.905743181045419457e-06,1.380485258591393396e-03
1.917853369525309111e-06,1.384864502889590837e-03
1.930035662917401192e-06,1.389255893591840110e-03
1.942290582976922436e-06,1.393659503065274334e-03
1.954618656366557542e-06,1.398075404201249653e-03
1.967020414711812727e-06,1.402503670420281396e-03
1.979496394655206354e-06,1.406944375677030099e-03
1.992047137914439344e-06,1.411397594465354762e-03
2.004673191337603932e-06,1.415863401823407508e-03
2.017375106962016887e-06,1.420341873338801329e-03
2.030153442072065506e-06,1.424833085153820976e-03
2.043008759259010261e-06,1.429337113970708230e-03
2.055941626480718403e-06,1.433854037056991187e-03
2.068952617122511429e-06,1.438383932250887056e-03
2.082042310059178476e-06,1.442926877966757429e-03
2.095211289716838527e-06,1.447482953200630341e-03
2.108460146136910034e-06,1.452052237535782610e-03
2.121789475039978047e-06,1.456634811148390914e-03
2.135199877890653224e-06,1.461230754813238383e-03
2.148691961963863168e-06,1.465840149909495346e-03
2.162266340411483004e-06,1.470463078426561664e-03
2.175923632329987478e-06,1.475099622969979971e-03
2.189664462828719268e-06,1.479749866767411139e-03
2.203489463100387543e-06,1.484413893674685000e-03
2.217399270490418354e-06,1.489091788181918716e-03
2.231394528569430167e-06,1.493783635419705181e-03
